ISO3,Year,FAOSTAT,HC_cat2,hotspot_pct,F.prod.tonne,F.exp.tonne,F.imp.tonne,Diet.supply.percent,Ag.area.km2,Pop.1000,GDP.pc
FJI,2003,66,HHC_UM,93.68313754,803382,290999.2509,94842.25089,124,4280,816.076,3503.500596
FJI,2004,66,HHC_UM,93.68313754,854735,282424.5317,116040.5317,124,4280,817.86,3681.129904
FJI,2005,66,HHC_UM,93.68313754,885596,332730.5458,129910.5458,124,4280,821.604,3690.014782
FJI,2006,66,HHC_UM,93.68313754,934938,324168.6097,99538.60974,124,4280,827.87,3729.938853
FJI,2007,66,HHC_UM,93.68313754,859113,272382.0557,112529.0557,123,4270,836.19,3661.430649
FJI,2008,66,HHC_UM,93.68313754,856351,216964.233,217830.1801,123,4280,845.361,3659.113746
FJI,2009,66,HHC_UM,93.68313754,744056,219222.8089,136230.8089,123,4276,853.637,3573.396736
FJI,2010,66,HHC_UM,93.68313754,491894,117421.0079,129549.0079,124,4250,859.818,3652.535933
FJI,2011,66,HHC_UM,93.68313754,553172,187580.8035,131177.8035,125,4250,863.449,3735.549663
FJI,2012,66,HHC_UM,93.68313754,452112,83086.63865,206154.2583,123,4250,865.069,3781.202026
FJI,2013,66,HHC_UM,93.68313754,638506,165839.4729,200287.4729,121,4250,865.608,3957.755602
FJI,2014,66,HHC_UM,93.68313754,653498,182716.5357,133530.5357,117,4250,866.453,4175.438176
FJI,2015,66,HHC_UM,93.68313754,583784,212406.217,123931.217,117,4250,868.627,4352.441203
FJI,2016,66,HHC_UM,93.68313754,537878,121763.7671,205572.7671,117,4250,872.399,4439.558808
FJI,2017,66,HHC_UM,93.68313754,539349,185512.3792,103192.3792,118,4250,877.459,4650.296431
FJI,2018,66,HHC_UM,93.68313754,554321,90756.49664,146294.4966,119,4250,883.483,4794.646037
FRA,2000,68,LHC_H,10.94015286,189074714,37567249.21,8353467.208,146,298074,59015.096,38309.44274
FRA,2001,68,LHC_H,10.94015286,175978064,33754136.69,9242754.685,146,297133,59384.132,38786.08454
FRA,2002,68,LHC_H,10.94015286,195085124,32984870.5,9348308.501,145,296107,59803.441,38942.28185
FRA,2003,68,LHC_H,10.94015286,172474533,37138516.06,8371460.057,143,295346,60251.588,38985.53961
FRA,2004,68,LHC_H,10.94015286,193628612,33551352.48,8786099.481,142,294584,60697.981,39794.6317
FRA,2005,68,LHC_H,10.94015286,185945299,36891102.5,8166113.502,141,293904,61120.127,40152.68968
FRA,2006,68,LHC_H,10.94015286,178367041,35361760.56,8762529.563,141,293127,61508.926,40850.35874
FRA,2007,68,LHC_H,10.94015286,179238383,35085662.79,10170372.79,142,292061,61869.227,41582.79841
FRA,2008,68,LHC_H,10.94015286,188457746,37318600.72,10491994.94,143,291101,62209.207,41456.48664
FRA,2009,68,LHC_H,10.94015286,195059141,38110517.42,10450836.42,142,290199,62542.9,40058.68286
FRA,2010,68,LHC_H,10.94015286,186100375,43872821.28,9898104.283,142,289263,62879.53,40638.33525
FRA,2011,68,LHC_H,10.94015286,194804397,42506348.14,10444599.14,141,288786,63222.227,41329.02967
FRA,2012,68,LHC_H,10.94015286,189181413,38649059.11,10074234.75,139,288448,63564.221,41258.27159
FRA,2013,68,LHC_H,10.94015286,188285725,40765648.9,10563952.9,139,287737,63893.525,41282.99205
FRA,2014,68,LHC_H,10.94015286,201075803,43098555.58,10559406.58,140,287665,64193.55,41480.76961
FRA,2015,68,LHC_H,10.94015286,198137300,45485001.62,10387734.62,141,287269,64453.2,41793.54471
FRA,2016,68,LHC_H,10.94015286,180694486,41743777.2,11312992.2,141,287180.21,64667.596,42140.03688
FRA,2017,68,LHC_H,10.94015286,208562970,36312586.21,11928850.21,141,286974.99,64842.509,42980.72996
FRA,2018,68,LHC_H,10.94015286,194065998,41326098.15,10734336.15,141,286601,64990.511,43631.40429
GAB,2000,74,NHC_UM,0,759185,1266.164159,117196.1642,120,20670,1228.36,10170.26473
GAB,2001,74,NHC_UM,0,762915,780.598829,143931.5988,119,20720.59,1258.003,10142.61061
GAB,2002,74,NHC_UM,0,760928,3751.272339,136648.2723,118,20771.18,1288.315,9879.384573
GAB,2003,74,NHC_UM,0,768190,253.5601942,77013.56019,118,20821.77,1319.953,9859.29999
GAB,2004,74,NHC_UM,0,763029,2770.465402,153160.4654,119,20872.36,1353.795,9679.121805
GAB,2005,74,NHC_UM,0,781461,1262.555014,172195.555,119,20922.95,1390.549,9675.419575
GAB,2006,74,NHC_UM,0,797538,4469.64232,175000.6423,117,20973.54,1430.152,9143.522118
GAB,2007,74,NHC_UM,0,819119,1169.720843,187661.7208,116,21024.13,1472.575,9413.646762
GAB,2008,74,NHC_UM,0,865780,1211.174385,186955.1743,115,21074.72,1518.54,8826.638022
GAB,2009,74,NHC_UM,0,875251,2910.550706,217018.5507,115,21125.31,1568.928,8554.299467
GAB,2010,74,NHC_UM,0,904615,3044.507634,211533.5076,115,21175.9,1624.14,8849.322608
GAB,2011,74,NHC_UM,0,951572,1103.821192,241840.8212,115,21294.72,1684.635,9136.64711
GAB,2012,74,NHC_UM,0,962004,1615.988344,259755.9704,117,21413.54,1749.682,9258.908431
GAB,2013,74,NHC_UM,0,1001781,945.583022,261763.583,118,21532.36,1817.071,9418.22492
GAB,2014,74,NHC_UM,0,1056405,855.4169899,279460.417,120,21651.18,1883.8,9476.594707
GAB,2015,74,NHC_UM,0,1050741,427.6237303,288239.6237,118,21770,1947.686,9521.269005
GAB,2016,74,NHC_UM,0,1066197,1444.678475,261097.6785,117,21888.8,2007.873,9429.004054
GAB,2017,74,NHC_UM,0,1079049,5556.148541,256578.1485,116,22007.6,2064.823,9212.368804
GAB,2018,74,NHC_UM,0,1090362,6055.177438,250352.1774,117,22126.4,2119.275,9051.281301
GBR,2000,229,NHC_H,0,76635319,6409351.793,12836773.79,137,169640,58923.309,35959.48604
GBR,2001,229,NHC_H,0,70269034,4116983.298,14927322.3,137,169530,59124.288,36799.35897
GBR,2002,229,NHC_H,0,76707885,4500349.812,14544258.81,138,169760,59326.294,37442.2799
GBR,2003,229,NHC_H,0,74398100,6384350.315,13992876.32,138,169560,59561.432,38506.34866
GBR,2004,229,NHC_H,0,73854708,4810942.302,14449263.3,138,170510,59872.753,39163.25919
GBR,2005,229,NHC_H,0,72591125,5454492.806,14860019.81,137,169560,60287.954,40044.90546
GBR,2006,229,NHC_H,0,69858715,4345478.361,15187207.36,137,178380,60821.356,40822.46477
GBR,2007,229,NHC_H,0,66418042,4371826.813,15888373.81,136,176470,61455.162,41461.99925
GBR,2008,229,NHC_H,0,72277088,4655284.311,15999412.5,135,176840,62145.097,41022.27886
GBR,2009,229,NHC_H,0,70949811,5100712.749,15021788.75,134,173250,62828.616,39038.24184
GBR,2010,229,NHC_H,0,68758605,7213935.033,14119320.03,134,172240,63459.808,39536.77268
GBR,2011,229,NHC_H,0,72710401,5713697.476,14421814.48,134,171640,64021.919,39729.44201
GBR,2012,229,NHC_H,0,66955345,5103825.265,15695879.85,134,171820,64525.312,40018.49082
GBR,2013,229,NHC_H,0,69880280,4172904.086,18504764.09,135,172502,64984.018,40620.37621
GBR,2014,229,NHC_H,0,77424731,6437229.596,16268429.6,136,172320,65423.047,41476.63928
GBR,2015,229,NHC_H,0,74533194,6070722.817,15594848.82,136,171380,65860.146,42121.67682
GBR,2016,229,NHC_H,0,69494448,7987043.653,14753453.65,135,173499.818,66297.944,42523.67425
GBR,2017,229,NHC_H,0,76327397,6772015.403,16184852.4,134,174661.525,66727.461,42970.79128
GBR,2018,229,NHC_H,0,71201955,4452518.095,17070539.09,133,173508.616,67141.684,43246.20254
GEO,2000,73,HHC_LM,99.98115845,2558378,115772.2674,348100.2674,116,30000,4362.187,1633.53909
GEO,2001,73,HHC_LM,99.98115845,3042127,115514.3964,315779.3964,120,30030,4296.979,1738.802896
GEO,2002,73,HHC_LM,99.98115845,2958908,105014.9843,244219.9843,123,30040,4258.571,1850.511645
GEO,2003,73,HHC_LM,99.98115845,3322699,168292.9298,364587.9298,125,30060,4238.929,2069.081393
GEO,2004,73,HHC_LM,99.98115845,3069233,172025.1102,543551.1102,124,24920,4225.816,2202.571792
GEO,2005,73,HHC_LM,99.98115845,3433581,169990.2076,600876.2076,124,25200,4210.168,2429.172472
GEO,2006,73,HHC_LM,99.98115845,1950810,48025.49482,856478.4948,124,25180,4189.72,2673.148274
GEO,2007,73,HHC_LM,99.98115845,2394503,63364.44939,852275.4494,125,25170,4166.867,3025.141816
GEO,2008,73,HHC_LM,99.98115845,2185541,81398.32903,628854.3276,125,25140,4142.655,3107.733714
GEO,2009,73,HHC_LM,99.98115845,2045073,61751.43885,853093.4388,123,24980,4119.494,3020.998723
GEO,2010,73,HHC_LM,99.98115845,1815969,57652.12221,987293.1222,122,24600,4099.099,3233.295943
GEO,2011,73,HHC_LM,99.98115845,2157318,50328.1921,894306.1921,123,24424,4081.017,3500.527489
GEO,2012,73,HHC_LM,99.98115845,2057955,49945.35338,1325304.343,121,24350,4064.106,3751.003471
GEO,2013,73,HHC_LM,99.98115845,2481667,96492.41553,956689.4155,118,24861,4048.701,3898.554685
GEO,2014,73,HHC_LM,99.98115845,2191311,134751.0352,875071.0352,114,24160,4035.311,4069.424495
GEO,2015,73,HHC_LM,99.98115845,2056795,107498.1721,874507.1721,114,24181,4024.183,4185.813871
GEO,2016,73,HHC_LM,99.98115845,2152725,126427.7394,747601.7394,114,23940,4015.45,4304.896176
GEO,2017,73,HHC_LM,99.98115845,1854819,134088.3653,802297.3653,115,23848,4008.716,4512.761095
GEO,2018,73,HHC_LM,99.98115845,2215717,150356.8363,899881.8363,116,23718,4002.942,4733.1578
GHA,2000,81,LHC_LM,32.93646338,14275423,463200.3291,345745.3291,114,139053.9,19278.856,952.8036016
GHA,2001,81,LHC_LM,32.93646338,15198979,417775.2662,314209.2662,116,139959.58,19756.928,966.9375257
GHA,2002,81,LHC_LM,32.93646338,16874530,444136.2782,359937.2782,118,140865.26,20246.381,986.0225446
GHA,2003,81,LHC_LM,32.93646338,17534186,490038.4976,389928.4976,119,141770.94,20750.299,1012.104453
GHA,2004,81,LHC_LM,32.93646338,17238540,590295.6153,771207.6153,121,139205.37,21272.323,1042.554532
GHA,2005,81,LHC_LM,32.93646338,17639615,637304.6953,729245.6953,122,139289.8,21814.642,1076.617829
GHA,2006,81,LHC_LM,32.93646338,17800024,803475.5302,665979.5302,125,137374.23,22379.055,1116.629933
GHA,2007,81,LHC_LM,32.93646338,18281279,807494.878,558808.878,128,136458.66,22963.946,1135.49113
GHA,2008,81,LHC_LM,32.93646338,20587560,836603.996,612544.6723,131,134543.09,23563.825,1207.834097
